YEAR,MO,DY,T2MDEW,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,QV2M,RH2M,PRECTOTCORR
2012,8,14,20.64,23.13,21.88,23.12,-269.56,25.15,21.55,101.07,4.2,5.17,3.04,2.14,221.81,5.66,15.08,86.06,0.26
2012,8,15,21.07,22.83,21.95,22.77,-270.36,24.51,21.72,101.12,3.49,4.69,1.95,2.73,203.75,5.02,15.5,89.88,0.74
2012,8,16,20.86,23.08,21.97,23.12,-269.03,25.52,21.4,101.18,2.6,3.3,1.99,1.3,196.88,3.56,15.26,87.69,0.36
2012,8,17,21.05,22.98,22.01,22.91,-268.85,25.49,21.19,100.99,3.66,4.64,2.88,1.77,228.5,5.05,15.5,89.19,0.53
2012,8,18,21.27,22.54,21.9,22.4,-270.86,23.86,21.57,100.79,5.13,5.91,4.49,1.41,222.62,6.91,15.75,92.56,3.14
2012,8,19,21.9,23.05,22.48,22.79,-271.12,24.33,22.3,101.01,4.6,5.82,2.56,3.26,213.12,6.66,16.3,93.12,1.77
2012,8,20,21.92,23.5,22.71,23.47,-269.47,25.65,21.98,101.15,3.01,3.74,2.43,1.31,213.94,4.34,16.36,91.06,0.71
2012,8,21,21.99,23.73,22.86,23.68,-269.35,26.02,22.21,101.05,3.74,5.3,2.68,2.62,227.25,5.11,16.42,90.19,0.72
2012,8,22,21.95,23.47,22.71,23.32,-270.47,25.13,22.45,101.05,4.31,5.32,3.4,1.92,225.94,6.02,16.36,91.31,2.24
2012,8,23,21.93,23.38,22.65,23.34,-270.1,25.33,22.28,101.01,3.61,4.76,2.44,2.32,211.19,5.28,16.36,91.69,2
2012,8,24,21.94,23.57,22.76,23.6,-269.84,25.55,22.23,101.06,3.22,4.44,2.33,2.12,212.44,4.73,16.36,90.81,0.25
2012,8,25,22.15,23.86,23,24,-269.55,26.07,22.47,101.16,3.09,4.09,2.18,1.91,199.31,4.34,16.54,90.38,0.23
2012,8,26,22.09,24.19,23.14,24.46,-269.25,26.44,22.54,101.14,3.39,4.51,2.41,2.09,206.56,4.36,16.48,88.31,0.06
2012,8,27,22.19,24.74,23.47,24.93,-269.06,27.08,22.98,101.06,3.72,4.15,3.18,0.97,222.38,4.88,16.6,86.06,0.11
2012,8,28,22.33,24.46,23.4,24.54,-270.02,26.39,23.26,101.02,4.3,5.41,3.19,2.22,214.81,5.8,16.78,88.12,0.45
2012,8,29,22.4,24.48,23.44,24.58,-269.66,26.56,23.07,101.03,3.59,4.38,2.77,1.62,212.56,4.88,16.85,88.44,0.42
2012,8,30,22.21,24.36,23.29,24.58,-269.14,26.76,22.76,101.11,3.35,4.68,2.47,2.21,213.81,4.54,16.6,88.19,0.33
2012,8,31,21.91,24.14,23.03,24.15,-269.27,26.46,22.58,101.12,3.5,4.33,2.4,1.92,222.19,4.92,16.36,87.88,0.18
2012,9,1,22.04,24.43,23.23,24.52,-269.02,26.71,22.58,101.09,4.22,4.64,3.82,0.83,229.25,5.63,16.48,87,0.6
2012,9,2,22.15,24.46,23.31,24.48,-269.5,26.51,22.87,101.13,4.49,5.34,3.76,1.58,234.5,5.91,16.6,87.25,0.88
2012,9,3,22.31,24.5,23.4,24.71,-269.59,26.76,23.19,101.15,4.89,5.63,4.2,1.43,222.12,6.3,16.72,87.81,1.14
2012,9,4,22.28,24.55,23.41,24.79,-269.29,26.87,23.01,101.08,4.32,4.76,3.77,0.98,220.88,5.6,16.72,87.5,1.25
2012,9,5,22.26,23.89,23.08,24.09,-271.55,24.86,23.25,101.13,3.46,4.11,2.68,1.43,219.81,4.47,16.66,90.56,0.44
2012,9,6,22.63,24.73,23.68,24.87,-269.54,26.91,23.3,101.14,3.39,3.88,2.8,1.06,218,4.5,17.03,88.31,2.16
2012,9,7,22.4,25.19,23.8,25.48,-268.31,27.93,23.08,101.11,3.5,4.17,3.05,1.12,237.38,4.49,16.85,85.19,1.28
2012,9,8,22.63,25.04,23.83,25.39,-269.16,27.47,23.48,101.04,3.99,4.71,3.38,1.33,233.5,4.97,17.09,86.88,1.15
2012,9,9,22.72,25.21,23.96,25.62,-268.91,27.69,23.45,101.04,3.64,4.36,2.66,1.7,220.75,4.6,17.15,86.5,0.32
2012,9,10,22.54,25.58,24.06,26.01,-267.95,28.76,23.56,100.98,3.26,4.24,2.05,2.18,228.5,4.05,16.97,84,0.36
2012,9,11,22.89,25.21,24.05,25.54,-269.33,27.58,23.76,100.97,4.32,4.9,3.85,1.05,216.62,5.46,17.33,87.31,1.67
2012,9,12,22.64,24.83,23.73,25.08,-270.11,26.73,23.69,101.04,4.05,4.88,3.13,1.73,205.19,5.22,17.09,87.88,1.05
2012,9,13,22.17,24.87,23.52,25.34,-268.68,27.49,23.02,101.04,3.6,4.52,2.88,1.63,204,4.51,16.6,85.5,0.14
2012,9,14,22.27,25.19,23.73,25.86,-268.62,27.8,23.26,100.99,3.8,4.61,3.26,1.35,214.62,4.61,16.72,84.31,0.12
2012,9,15,22.32,25.67,24,26.19,-268.74,28.22,23.8,100.97,4.34,5.1,3.81,1.29,222.88,5.41,16.78,82.19,0.09
2012,9,16,22.16,25.69,23.93,26.05,-269.02,28.01,23.88,100.96,4.62,5.32,4,1.31,216.31,5.88,16.6,81.25,0.17
2012,9,17,21.98,25.59,23.79,26.17,-268.88,28.05,23.79,101.02,4.18,5.16,3.3,1.86,210.88,5.16,16.42,80.94,0.1
2012,9,18,22.15,25.41,23.78,26.13,-268.52,28.13,23.51,100.99,3.58,4.46,2.87,1.59,213.19,4.38,16.6,82.62,1.33
2012,9,19,22.27,25.74,24.01,26.29,-268.63,28.37,23.85,100.89,4.25,4.96,3.48,1.48,218.44,5.23,16.72,81.56,2.3
2012,9,20,22.85,25.33,24.09,25.76,-270.06,27.24,24.15,100.85,4.52,5.06,3.9,1.16,209.81,5.59,17.33,86.31,6.71
2012,9,21,22.97,25.43,24.2,25.85,-269.57,27.64,24.06,100.96,3.86,4.51,3.21,1.29,192.19,4.84,17.46,86.5,3.23
2012,9,22,23.03,25.18,24.11,25.62,-270.06,27.01,23.92,101,3.57,4.48,2.88,1.59,204.5,4.49,17.52,88.06,8.54
2012,9,23,23.12,25.19,24.15,25.5,-270.52,26.69,24.06,101.01,3.09,3.41,2.65,0.76,200.81,3.93,17.58,88.44,4.1
2012,9,24,23.06,25.84,24.45,26.42,-268.7,28.62,24.16,100.91,2.74,3.83,1.5,2.33,206.62,3.36,17.58,85.12,1.27
2012,9,25,23.48,26.15,24.82,26.61,-268.88,28.71,24.44,100.84,3.73,4.38,3.02,1.35,212.94,4.64,18.01,85.5,3.84
2012,9,26,23.47,26.1,24.79,26.37,-269.9,28.05,24.8,100.89,4.13,5.12,3.36,1.76,216,5.21,18.01,85.56,3.33
2012,9,27,23.36,25.51,24.43,25.82,-270.86,26.98,24.69,101.01,4.36,5.09,3.69,1.41,204.75,5.45,17.88,87.94,10.64
2012,9,28,22.98,25.86,24.41,26.41,-269.38,28.1,24.33,101.07,2.93,3.8,2.09,1.71,216.81,3.67,17.46,84.44,2.34
2012,9,29,23.19,25.55,24.37,26.05,-269.77,27.6,24.23,101.04,2.85,4.17,1.62,2.55,229.31,3.54,17.64,86.94,6.12
2012,9,30,23.05,25.68,24.37,26.15,-269.47,27.92,24.24,100.87,3.62,4.51,2.24,2.27,227.75,4.56,17.58,85.62,5.26
2012,10,1,23.01,25.28,24.14,25.8,-270.03,27.13,24.01,100.96,3.87,4.46,2.98,1.48,208,4.86,17.46,87.38,5.52
2012,10,2,23.06,25.52,24.29,26.09,-269.45,27.69,23.98,100.98,3.06,3.62,2.45,1.17,212.56,3.77,17.52,86.5,2.34
2012,10,3,23.37,25.45,24.41,25.9,-269.77,27.42,24.05,100.94,3.87,4.61,2.95,1.66,227.94,4.8,17.88,88.44,7.7
2012,10,4,23.44,25.78,24.61,26.04,-269.63,27.83,24.32,100.84,4.23,5.17,3.65,1.52,230.06,5.35,18.01,87.06,6.03
2012,10,5,23.42,26.1,24.76,26.44,-268.89,28.58,24.33,100.75,3.52,4.41,2.7,1.7,228.12,4.4,17.94,85.5,4.44
2012,10,6,23.76,25.82,24.79,26.15,-270.46,27.4,24.72,100.83,3.12,3.84,1.92,1.91,217.94,3.9,18.31,88.5,3.6
2012,10,7,22.99,25.59,24.3,26.5,-270.17,27.26,24.29,100.84,3.06,3.88,1.59,2.29,243.75,3.67,17.52,85.75,3.74
2012,10,8,23.5,25.9,24.7,26.62,-270.42,27.49,24.77,100.85,3.53,3.92,2.88,1.05,222.25,4.36,18.07,86.69,2.77
2012,10,9,23.34,26.29,24.82,26.94,-269.42,28.42,24.69,100.81,2.61,3.33,1.1,2.23,222.75,3.2,17.88,84.12,0.96
2012,10,10,23.69,26.37,25.03,27.08,-269.54,28.58,24.97,100.8,3.27,3.95,2.07,1.88,225.19,4.01,18.25,85.5,3.37
2012,10,11,23.72,25.97,24.84,26.59,-270.76,27.41,25.02,100.85,3.79,4.34,3.4,0.95,221.38,4.68,18.31,87.56,5.18
2012,10,12,23.73,26.15,24.94,26.55,-270.49,27.7,25.04,100.92,4.25,4.98,3.34,1.65,224.56,5.29,18.25,86.56,5.77
2012,10,13,23.56,26.23,24.9,26.74,-269.98,27.98,24.8,100.84,3.33,4.26,2.57,1.69,231.31,4.13,18.13,85.44,2.64
2012,10,14,23.59,26.39,24.99,26.98,-269.75,28.39,25,100.71,3.09,3.53,2.16,1.38,214.62,3.84,18.19,84.81,2.39
2012,10,15,23.61,26.43,25.02,26.97,-269.76,28.27,24.88,100.73,3.04,3.53,2.59,0.94,212.12,3.77,18.19,84.69,4.87
2012,10,16,23.91,26.11,25.01,26.48,-271.04,27.32,25.21,100.82,3.14,3.88,2.67,1.21,224.06,3.91,18.49,87.75,6.2
2012,10,17,23.76,25.89,24.83,26.5,-271.13,27.08,25.08,100.85,2.56,3.32,1.77,1.55,235.38,3.22,18.37,88.19,12.44
2012,10,18,23.59,26.12,24.85,26.87,-269.88,28.03,24.76,100.75,3.58,4.02,3.27,0.74,233.31,4.41,18.19,86.19,10.81
2012,10,19,23.65,25.59,24.62,26.51,-270.75,27.04,24.64,100.72,3.94,4.76,2.44,2.33,227.56,4.91,18.25,89,12.74
2012,10,20,22.69,26.08,24.39,26.89,-269,28.43,24.28,100.67,2.16,3.3,0.76,2.55,190,2.79,17.21,82.06,2.7
2012,10,21,23.1,25.9,24.5,26.64,-270.28,27.6,24.73,100.63,2.39,3.28,1.23,2.05,174.88,2.84,17.64,84.62,7.69
2012,10,22,23.69,25.73,24.71,26.5,-270.77,27.09,24.71,100.73,3.2,3.95,2.67,1.27,212.12,3.93,18.31,88.56,12.48
2012,10,23,23.58,25.69,24.63,26.61,-270.77,27.12,24.74,100.84,2.52,3.74,0.84,2.9,217.19,3.16,18.13,88.12,12.78
2012,10,24,23.12,25.48,24.3,26.57,-271.56,26.4,24.82,100.88,2.15,3.38,1.58,1.8,201.62,2.66,17.64,86.81,11.18
2012,10,25,23.58,25.79,24.68,26.51,-271.16,26.9,24.9,100.79,2.34,3.01,1.48,1.53,179.19,2.81,18.13,87.56,14.3
2012,10,26,23.5,25.89,24.69,26.51,-270.63,27.4,24.88,100.77,3.12,3.66,2.6,1.06,206,3.81,18.07,86.75,8.98
2012,10,27,23.63,25.98,24.81,26.73,-269.84,27.87,24.57,100.74,2.69,3.12,1.91,1.2,209.5,3.29,18.19,87,10.83
2012,10,28,23.7,26.25,24.98,27.11,-270.22,27.96,25.03,100.82,2.34,3.32,1.91,1.41,209.69,2.84,18.25,85.94,2.46
2012,10,29,24.01,26.73,25.37,27.36,-269.56,28.72,25.13,100.84,3.54,4.39,2.62,1.77,243.06,4.37,18.62,85.31,4.94
2012,10,30,24.49,26.6,25.55,27.05,-270.92,27.94,25.72,100.83,4.12,4.67,3.64,1.03,223.06,5.13,19.17,88.19,5.44
2012,10,31,23.6,26.29,24.94,26.9,-271.26,27.3,25.41,100.81,2.57,3.59,1.52,2.06,215.75,3.14,18.19,85.19,4.3
2012,11,1,23.93,26.63,25.28,27.36,-269.6,28.61,25.05,100.76,2.66,3.26,1.91,1.34,226.62,3.22,18.55,85.25,2.99
2012,11,2,24.4,26.82,25.62,27.42,-270.49,28.23,25.55,100.73,3.72,4.21,3.36,0.85,212.69,4.58,19.1,86.62,0.68
2012,11,3,23.99,26.83,25.41,27.46,-270.35,28.44,25.64,100.79,3.77,4.26,3.4,0.86,220.88,4.65,18.62,84.5,0.74
2012,11,4,23.76,26.5,25.13,27.08,-270.17,28.09,25.12,100.82,3.59,4.06,3.3,0.76,232,4.42,18.31,85.06,0.91
2012,11,5,24.09,26.69,25.39,27.26,-269.99,28.4,25.25,100.76,3.23,3.87,2.17,1.7,220.69,3.99,18.74,85.81,0.87
2012,11,6,24.19,26.48,25.34,26.91,-271.02,27.62,25.49,100.82,3.28,3.49,2.89,0.6,220,4.04,18.8,87.25,0.86
2012,11,7,23.99,26.62,25.3,27.11,-269.88,28.55,25.26,100.83,3.02,3.88,1.6,2.28,221.94,3.71,18.62,85.75,3.32
2012,11,8,24.17,26.37,25.27,26.94,-270.56,27.9,25.3,100.74,3.59,4.03,3.11,0.92,214.31,4.42,18.8,87.75,5.47
2012,11,9,23.9,25.98,24.94,26.58,-271.67,26.91,25.44,100.64,2.57,3.12,1.82,1.3,183.25,3.21,18.49,88.25,6.48
2012,11,10,23.8,26.26,25.03,26.76,-270.92,27.58,25.35,100.63,2.35,3.11,1.86,1.25,157.88,2.77,18.43,86.25,2.24
2012,11,11,23.93,26.9,25.41,27.26,-269.63,28.82,25.3,100.73,2.73,3.61,2.17,1.44,209.88,3.33,18.55,83.94,3.24
2012,11,12,24.19,26.65,25.42,27.07,-270.62,28.11,25.58,100.77,2.79,3.85,1.24,2.61,202.69,3.5,18.86,86.44,4.44
2012,11,13,23.93,26.79,25.36,27.12,-270.05,28.58,25.48,100.78,2.36,3.12,1.84,1.27,183.19,2.91,18.55,84.44,2.43
2012,11,14,24.47,26.76,25.62,27.11,-270.26,28.55,25.66,100.73,2.54,3.09,1.7,1.38,198.94,3.17,19.17,87.25,2.27
2012,11,15,24.3,26.97,25.63,27.41,-269.53,28.96,25.34,100.66,2.22,2.69,1.31,1.38,198.5,2.77,18.98,85.5,0.92
2012,11,16,24.73,27.17,25.95,27.62,-269.53,29.21,25.59,100.67,2.66,3.06,2.08,0.99,202.25,3.27,19.47,86.62,1.6
2012,11,17,24.72,27.27,25.99,27.87,-269.5,29.22,25.57,100.7,3.01,3.47,2.4,1.08,210.5,3.7,19.47,86.12,0.73
2012,11,18,24.73,27.23,25.98,27.75,-270.34,28.78,25.97,100.78,3.54,3.95,3.26,0.7,217.56,4.35,19.47,86.44,0.9
2012,11,19,24.73,27.22,25.97,27.56,-270.61,28.62,26.08,100.81,3.42,3.88,2.93,0.95,226.44,4.23,19.41,86.31,1.39
2012,11,20,24.8,27.31,26.05,27.73,-270.36,28.87,26.08,100.76,3.18,3.62,2.23,1.4,220.5,3.93,19.53,86.25,1.35
2012,11,21,24.58,27.25,25.91,27.81,-270.05,29.07,25.97,100.74,3.64,4.2,3.28,0.91,206.44,4.44,19.29,85.56,1.39
2012,11,22,24.12,27.15,25.63,27.73,-269.71,29.15,25.72,100.68,2.77,3.23,2.16,1.08,204.12,3.44,18.74,83.75,3.37
2012,11,23,24.36,27,25.68,27.48,-269.71,28.95,25.51,100.67,3.01,3.54,2.67,0.87,220,3.7,19.04,85.62,3.02
2012,11,24,24.55,27.04,25.8,27.46,-270.13,28.71,25.69,100.7,3.12,3.46,2.92,0.54,221.31,3.88,19.29,86.38,3.27
2012,11,25,24.39,26.49,25.44,27.04,-271.46,27.42,25.74,100.78,3.3,4.05,2.51,1.54,230.25,4.04,19.04,88.25,2.89
2012,11,26,23.4,26.3,24.86,26.9,-270.38,27.94,25.17,100.91,3.63,4.69,2.59,2.1,237.19,4.45,17.94,84.25,4.56
2012,11,27,23.19,26.51,24.86,27.23,-268.98,28.76,24.58,100.85,2.2,3.1,0.77,2.33,222.44,2.7,17.7,82.31,0.17
2012,11,28,24.21,26.77,25.49,27.29,-270.31,28.41,25.58,100.73,2.1,2.76,1.34,1.41,176.44,2.55,18.86,85.94,0.17
2012,11,29,24.2,27.33,25.76,27.79,-269.67,29.37,25.89,100.6,1.78,2.45,1.09,1.36,145.38,2.19,18.86,83.25,0.05
2012,11,30,24.48,27.4,25.94,27.98,-269.44,29.46,25.75,100.55,2.84,3.73,2.28,1.45,203.19,3.52,19.23,84.38,0.04
2012,12,1,24.4,27.36,25.88,28.03,-269.35,29.48,25.67,100.63,3.23,3.73,2.45,1.27,216.31,3.96,19.1,84.19,0.22
2012,12,2,24.24,26.76,25.5,27.4,-271.24,27.9,26,100.8,3.79,4.39,2.68,1.71,238.81,4.7,18.86,86.06,2.13
2012,12,3,23,26.43,24.72,27.02,-270.27,28.15,25.27,100.9,3.12,3.82,2.37,1.45,240.62,3.88,17.52,81.69,5.24
2012,12,4,23.65,26.84,25.24,27.32,-269.06,29.08,25,100.79,3.73,4.59,2.66,1.92,237.25,4.65,18.25,82.94,0.75
2012,12,5,24.29,26.76,25.53,27.2,-270.31,28.44,25.61,100.65,3.7,4.05,3.43,0.62,229.31,4.61,18.98,86.38,2.19
2012,12,6,23.72,26.55,25.13,27.21,-270.14,28.37,25.37,100.74,3.68,4.7,1.64,3.05,223.69,4.5,18.31,84.62,3.81
2012,12,7,23.56,26.73,25.14,27.15,-270.41,28.23,25.48,100.83,2.92,4.04,1.29,2.75,212.06,3.55,18.13,82.88,1.66
2012,12,8,23.55,26.65,25.1,27.16,-270.77,28.08,25.7,100.88,2.57,3.45,1.77,1.68,194.25,3.18,18.13,83.31,0.64
2012,12,9,23.75,26.93,25.33,27.51,-269.52,29.1,25.47,100.82,2.45,3.06,1.75,1.3,180.62,2.97,18.31,82.94,0.1
2012,12,10,24.11,27.05,25.58,27.65,-269.2,29.21,25.26,100.71,2.6,3.4,1.68,1.72,207.38,3.17,18.74,84.19,0.52
2012,12,11,24.41,27.17,25.79,27.73,-269.71,29.05,25.62,100.64,3.19,3.57,2.93,0.64,214.5,3.91,19.1,85.06,0.85
2012,12,12,24.11,26.89,25.5,27.43,-270.2,28.69,25.73,100.64,3,3.39,2.42,0.98,215.75,3.71,18.74,85,2.6
2012,12,13,23.9,27.19,25.54,27.73,-268.14,30.08,25.07,100.6,2.82,3.52,1.21,2.3,223.62,3.47,18.55,82.94,1.35
2012,12,14,24.3,27.26,25.78,27.7,-269.24,29.48,25.56,100.64,2.71,3.09,1.81,1.28,213.56,3.38,18.98,84.19,1.78
2012,12,15,23.9,27.49,25.69,27.97,-268.87,29.98,25.7,100.71,2.31,3.01,0.8,2.2,198.81,2.82,18.55,81.31,1.24
2012,12,16,23.96,27.36,25.65,27.78,-270.5,28.94,26.3,100.7,2.69,3.44,1.59,1.84,206.25,3.28,18.62,81.94,2.88
2012,12,17,23.86,27.3,25.58,28.13,-269.29,29.5,25.63,100.61,2.3,3.16,1.02,2.14,214,2.82,18.49,81.88,0.18
2012,12,18,23.98,27.4,25.69,28.12,-269.46,29.44,25.75,100.62,2.58,3.32,1.66,1.66,217.38,3.15,18.62,82,0.14
2012,12,19,23.78,27.01,25.4,27.48,-270.85,28.26,25.97,100.68,2.56,3.38,2.05,1.33,266.94,3.16,18.37,82.62,0.22
2012,12,20,21.9,26.65,24.28,27.53,-267.95,29.36,24.15,100.67,2.43,3.16,0.46,2.7,246.06,3.02,16.54,76.5,0.29
2012,12,21,23.6,27.01,25.31,27.49,-269.95,28.93,25.72,100.69,2.06,2.77,1.53,1.24,203,2.5,18.19,81.88,0.17
2012,12,22,23.26,27.41,25.33,27.97,-268.26,30.24,25.35,100.74,1.84,2.83,0.32,2.51,194.75,2.26,17.82,78.88,0.08
2012,12,23,23.31,27.83,25.58,28.32,-268.31,30.62,25.77,100.72,1.78,3.26,0.31,2.94,196.75,2.22,17.88,77.06,0.03
2012,12,24,23.87,27.86,25.86,28.5,-268.67,30.39,25.9,100.76,2.41,3.1,1.51,1.59,192.56,2.95,18.49,79.44,0.13
2012,12,25,23.15,28.1,25.62,28.65,-268.29,31.01,26.15,100.77,1.82,3.18,0.2,2.99,210.12,2.2,17.7,75.44,0.12
2012,12,26,23.46,27.8,25.63,28.44,-268.59,30.51,25.94,100.82,2.71,3.95,1.23,2.72,212.75,3.24,18.07,78.06,0.29
2012,12,27,23.86,27.01,25.44,27.8,-269.92,28.85,25.62,100.81,2.81,3.22,2.19,1.03,204,3.45,18.49,83.31,0.08
2012,12,28,23.49,27.15,25.32,27.82,-269,29.48,25.33,100.73,2.47,3.22,0.95,2.27,215.44,3.05,18.07,81.06,0.1
2012,12,29,23.69,27.44,25.56,27.9,-269.11,29.77,25.73,100.71,2.27,3.21,1.59,1.62,209,2.73,18.31,80.56,0.12
2012,12,30,23.62,27.7,25.66,28.32,-268.29,30.39,25.53,100.73,2.57,3.36,1.7,1.66,228.56,3.1,18.25,79.38,0.22
2012,12,31,22.17,27.81,24.99,28.34,-266.96,31.01,24.83,100.65,2.34,3.46,0.51,2.95,223.88,2.9,16.85,73.06,0.44
2013,1,1,22.27,27.74,25.01,28.27,-268.84,30.35,26.03,100.65,2.05,3.23,0.44,2.8,163.75,2.54,16.91,73.44,0.18
2013,1,2,20.08,27.34,23.71,27.7,-267.1,30.51,24.46,100.8,2.55,3.27,1.02,2.25,160.81,3.2,14.77,66.38,0.4
2013,1,3,21.31,27.87,24.59,27.86,-266.87,31.33,25.05,100.91,1.88,3.29,0.34,2.94,199.25,2.34,15.93,69.25,0.17
2013,1,4,20.64,28.03,24.33,27.98,-267.34,31.17,25.36,100.95,2,3.11,0.19,2.91,253.25,2.4,15.38,66.62,0.52
2013,1,5,20.37,27.55,23.96,27.98,-266.77,30.92,24.55,100.86,2.73,3.72,0.96,2.76,214.06,3.4,15.01,66.81,0.11
2013,1,6,18.9,27.4,23.15,27.76,-265.96,31.35,24.15,100.85,2.95,3.88,0.6,3.28,244.75,3.64,13.79,62.25,0.01
2013,1,7,20.14,27.1,23.62,27.4,-266.97,30.44,24.26,100.91,3.35,4.09,2.48,1.62,222.12,4.08,14.83,67.38,0
2013,1,8,22.29,26.99,24.64,27.37,-268.1,29.91,24.87,100.91,2.61,3.59,1.56,2.02,189.25,3.22,16.78,76.38,0.01
2013,1,9,23.63,27.31,25.47,27.58,-268.1,30.05,24.99,100.87,2.44,3.18,1.7,1.48,201.94,2.96,18.25,81.25,0.2
2013,1,10,23.53,27.46,25.49,27.72,-268.13,30.49,25.48,100.8,2.55,3.87,0.41,3.46,221.25,3.21,18.13,80.38,0.2
2013,1,11,23.83,27.57,25.7,28.01,-267.59,30.9,25.34,100.69,2.45,4.02,1.6,2.41,211.19,2.92,18.49,81.38,0.02
2013,1,12,23.53,27.77,25.65,28.36,-267.87,30.91,25.63,100.62,1.77,3.2,0.48,2.72,196.25,2.1,18.19,78.81,0.02
2013,1,13,23.54,27.86,25.69,28.51,-267.93,31.04,25.82,100.53,2.27,3.88,0.5,3.38,183.62,2.79,18.25,78.75,0.01
2013,1,14,24.04,27.89,25.96,28.63,-268.21,30.77,25.83,100.53,3.12,4.03,2.59,1.44,211.25,3.85,18.74,80.44,0.03
2013,1,15,24.15,28.44,26.3,28.99,-267.27,32.05,26.16,100.55,2.89,4.23,1.2,3.02,220.69,3.5,18.92,79.12,0.11
2013,1,16,24.41,28.4,26.4,28.72,-267.43,32.06,26.34,100.57,3.25,4.73,1.55,3.19,223.38,4.01,19.29,80.88,0.28
2013,1,17,25.04,27.98,26.51,28.3,-269.39,30.3,26.54,100.71,3.97,4.55,3.59,0.96,221.5,4.98,19.84,84.56,0.1
2013,1,18,24.83,27.91,26.37,28.14,-268.99,30.48,26.31,100.69,3.28,4.02,2.18,1.84,227.69,4.12,19.65,84.06,0.14
2013,1,19,24.87,27.66,26.26,27.9,-270.12,29.39,26.36,100.7,4.14,4.73,3.81,0.92,224.25,5.27,19.65,85.06,0.22
2013,1,20,24.73,27.91,26.33,28.33,-268.71,30.64,26.2,100.62,3.31,4.49,2.35,2.14,225.69,4.08,19.53,83.56,0.18
2013,1,21,25.03,28.1,26.57,28.52,-268.51,30.96,26.32,100.61,3.36,4.63,2.29,2.34,218.5,4.15,19.9,84.06,2.97
2013,1,22,25.31,27.9,26.61,28.18,-270.06,29.76,26.66,100.67,3.24,5.74,1.94,3.81,228.44,4.03,20.2,86.12,3.94
2013,1,23,23.07,27.32,25.19,27.5,-271.17,28.4,26.41,100.85,3.61,5.84,1.12,4.73,206.5,4.56,17.58,77.81,3.14
2013,1,24,23.85,27.46,25.65,27.73,-269.58,29.69,26.12,100.8,3.67,4.39,2.94,1.45,217.62,4.56,18.43,81.12,1.56
2013,1,25,24.14,27.54,25.83,27.96,-269.43,29.59,25.87,100.79,3.74,4.38,3.27,1.11,231.12,4.67,18.8,82.06,2.86
2013,1,26,24.87,27.48,26.17,27.69,-270.49,28.96,26.3,100.82,4.43,5.21,3.34,1.87,234.5,5.59,19.59,85.75,2.73
2013,1,27,24.36,28.13,26.24,28.6,-267.99,31.21,26.04,100.87,3.44,4.83,1.84,2.98,226.81,4.25,19.04,80.94,1.98
2013,1,28,24.02,28.19,26.11,28.33,-268.86,30.71,26.42,100.9,3.14,4.36,1.02,3.34,202.94,4.08,18.74,79.31,1.82
2013,1,29,23.87,27.7,25.79,28.12,-269,30.14,26,100.88,3.26,3.64,2.64,0.99,217.31,4.03,18.49,80.56,0.29
2013,1,30,23.88,27.61,25.75,28.3,-268.63,30.23,25.7,100.82,2.96,3.72,2,1.72,203.06,3.64,18.49,80.88,0.39
2013,1,31,23.27,28.25,25.76,28.78,-266.88,31.74,25.47,100.79,2.25,3.38,1.07,2.31,178.69,2.92,17.88,75.88,0.09
2013,2,1,19.53,27.18,23.36,27.48,-266.77,30.79,24.4,100.83,3.21,5.54,1.39,4.15,92.5,4.03,14.53,66.44,0.44
2013,2,2,22.21,27.2,24.71,27.59,-267.25,30.59,24.69,100.76,2,4.48,0.18,4.31,167,2.41,16.91,76,0.3
2013,2,3,22.89,27.59,25.24,27.98,-267.49,31.12,25.45,100.63,2.2,4.81,0.15,4.66,150,2.57,17.58,77.5,0.03
2013,2,4,23.65,27.29,25.47,27.69,-269.09,29.99,25.93,100.66,2.55,5.16,0.33,4.84,171.81,3.03,18.31,81.31,0.39
2013,2,5,23.89,27.38,25.64,27.65,-269.26,29.73,25.83,100.71,2.45,3.83,1.51,2.32,177.25,2.97,18.49,81.81,0.51
2013,2,6,24.73,27.5,26.12,27.76,-269.53,29.54,25.92,100.72,3.14,3.62,2.72,0.91,211.12,3.96,19.47,85.25,0.41
2013,2,7,24.69,27.7,26.19,27.89,-269.8,29.7,26.36,100.64,3.75,5.52,2.34,3.18,232,4.66,19.47,84.06,0.6
2013,2,8,23.62,28.01,25.82,27.92,-269.02,30.58,26.45,100.6,3.12,5.09,0.36,4.74,226,3.98,18.37,78.25,0.7
2013,2,9,24.16,27.81,25.98,28.08,-268.38,30.65,25.87,100.52,4.2,5.66,3.17,2.5,231.12,5.2,18.92,81.44,0.21
2013,2,10,24.14,27.27,25.71,27.45,-270.68,28.73,26.26,100.62,4.2,4.96,3.66,1.3,214.56,5.24,18.8,83.19,0.42
2013,2,11,24.23,27.37,25.8,27.49,-269.52,29.31,25.68,100.56,4.19,5.62,2.77,2.84,227.56,5.23,18.92,83.44,0.41
2013,2,12,24.33,27.61,25.97,27.83,-269.85,29.58,26.27,100.53,4.12,5.31,2.57,2.74,215.5,5.1,19.04,82.62,0.46
